variable_name,start_cycle,end_cycle,rw_flag
var_6,9941,10520,1
var_6,7356,13439,2
var_6,138,10651,0
var_6,347,15077,1
var_6,6693,16284,2
var_6,761,26226,1
var_6,6591,24138,0
var_6,3285,23513,1
var_6,5317,26994,1
var_6,6346,18284,1
var_6,2502,20029,1
var_6,9791,20571,0
var_6,6767,26844,1
var_6,6644,21148,2
var_6,8925,18055,0
var_6,6639,24660,2
var_6,4143,15499,0
var_6,1618,27123,2
var_6,2828,21164,0
var_6,3994,13964,2
var_6,7732,10155,2
var_6,829,21281,1
var_6,3458,29489,2
var_6,2575,24316,0
var_6,4146,20822,1
var_6,6748,14294,2
var_6,9489,29177,0
var_6,1279,29121,1
var_6,3423,12110,0
var_6,1177,22920,2
var_6,6173,15800,1
var_6,2489,27353,1
var_6,8241,23164,2
var_6,3523,15798,2
var_6,6329,14142,1
var_6,9904,15510,0
var_6,6831,27376,0
var_6,6232,17788,1
var_6,5041,29878,0
var_6,7970,15926,1
var_6,1857,22580,2
var_6,1463,12786,1
var_6,7794,13016,0
var_6,2497,11966,1
var_6,1365,22242,2
var_6,2172,21911,2
var_6,2943,10169,0
var_6,8380,27746,0
var_6,9910,16555,1
var_6,9906,24014,0
var_6,8816,18542,0
var_6,5274,29042,2
var_6,5721,11227,1
var_6,6285,13787,1
var_6,1305,24001,0
var_6,5012,10528,0
var_6,4846,19633,0
var_6,2939,14363,2
var_6,284,29831,2
var_6,2123,19477,1
var_6,6360,22199,0
var_6,7977,18788,2
var_6,2432,23441,0
var_6,905,11910,2
var_6,1367,16554,0
var_6,9912,21395,2
var_6,5646,12978,2
var_6,5874,29725,0
var_6,7576,26802,1
var_6,6643,21049,2
var_6,3354,14496,0
var_6,7971,25337,2
var_6,1854,20063,2
var_6,4364,17215,1
var_6,261,21855,1
var_6,4335,11130,1
var_6,5488,12693,2
var_6,623,17467,2
var_6,7204,15057,2
var_6,7722,18762,0
var_6,6726,28092,1
var_6,5773,16347,2
var_6,8988,15638,1
var_6,4794,10008,2
var_6,8943,15585,2
var_6,1126,15279,2
var_6,9505,11116,0
var_6,1833,16451,2
var_6,6376,10327,1
var_6,4255,20622,2
var_6,1351,24244,0
var_6,5555,13936,2
var_6,7507,17367,1
var_6,1727,18213,2
var_6,413,16880,2
var_6,6827,12097,2
var_6,8725,11052,2
var_6,1986,10258,0
var_6,3249,22404,0
var_6,219,23962,2
var_6,5282,10656,2
var_6,3517,15301,2
var_6,2348,23027,1
var_6,3523,27790,2
var_6,7439,14091,0
var_6,850,13376,2
var_6,9698,29933,1
var_6,4313,21614,1
var_6,5712,26186,0
var_6,1832,15359,1
var_6,5832,15663,2
var_6,3301,10941,0
var_6,6058,14013,1
var_6,450,15845,2
var_6,4328,22926,1
var_6,965,28326,0
var_6,799,17810,2
var_6,9523,24667,1
var_6,4324,19985,1
var_6,370,25072,1
var_6,1559,12509,2
var_6,5253,23829,0
var_6,4709,17785,1
var_6,2120,27766,1
var_6,9541,20843,1
var_6,1550,24075,1
var_6,2704,17843,2
var_6,6948,20242,0
var_6,725,19932,1
var_6,4520,17281,0
var_6,1418,25134,1
var_6,9621,14760,1
var_6,299,28135,0
var_6,9726,19418,1
var_6,411,12500,2
var_6,993,24033,0
var_6,3887,21895,0
var_6,8511,15941,2
var_6,3115,26305,1
var_6,6465,10446,2
var_6,2483,14721,2
var_6,5575,14405,0
var_6,2962,24357,0
var_6,6874,26735,0
var_6,4088,19853,1
var_6,2249,29975,0
var_6,451,22357,2
var_6,301,22055,0
var_6,808,13629,0
var_6,8700,19256,2
var_6,2041,23153,1
var_6,8199,24771,0
var_6,3815,25896,1
var_6,4735,15282,1
var_6,5776,23348,2
var_6,1511,14469,2
var_6,2600,18786,0
var_6,543,18476,2
var_6,1270,24303,1
var_6,7750,29192,0
var_6,2285,21353,2
var_6,11,15373,2
var_6,9257,26071,2
var_6,4055,15285,2
var_6,496,27051,1
var_6,1462,13468,1
var_6,3611,18636,1
var_6,9732,14367,2
var_6,7485,17163,0
var_6,26,20872,2
var_6,5286,10140,1
var_6,5701,28795,2
var_6,8317,27407,0
var_6,2870,18543,2
var_6,4080,21786,1
var_6,9831,29384,1
var_6,6763,20746,1
var_6,1678,19543,2
var_6,9015,24974,2
var_6,3386,19698,0
var_6,1990,27421,1
var_6,9507,22164,0
var_6,3364,19686,1
var_6,1120,14348,1
var_6,8310,11417,2
var_6,1221,20936,1
var_6,2779,14112,1
var_6,4820,13438,0
var_6,2843,22328,0
var_6,903,17234,0
var_6,865,16711,1
var_6,9301,26410,2
var_6,136,10469,0
var_6,6744,24939,0
var_6,6167,25508,1
var_6,2700,10536,1
var_6,716,19074,0
var_6,362,18684,1
var_6,1481,27550,2
var_6,685,14876,1
var_6,6869,12385,1
var_6,1136,26984,0
var_6,8883,17722,2
var_6,1406,13032,1
var_6,3094,10214,1
var_6,881,19902,2
var_6,7952,15081,1
var_6,8893,11813,1
var_6,3542,14220,2
var_6,7142,24683,2
var_6,1883,19637,1
var_6,4677,17658,2
var_6,7384,11829,2
var_6,1426,23727,0
var_6,7799,29128,1
var_6,739,19563,2
var_6,8642,26541,1
var_6,8654,14024,1
var_6,2583,29039,0
var_6,6028,25759,0
var_6,4846,14881,1
var_6,3733,12646,1
var_6,2810,18692,2
var_6,3260,21158,2
var_6,6163,27557,0
var_6,3577,11488,1
var_6,5967,23718,1
var_6,6886,10107,1
var_6,7568,14271,2
var_6,6177,25203,1
var_6,1807,18550,1
var_6,8998,17341,2
var_6,9408,29886,2
var_6,1067,21173,0
var_6,1302,15502,2
var_6,8499,27197,1
var_6,6461,25831,1
var_6,1800,12275,1
var_6,8722,26801,2
var_6,6890,12694,0
var_6,8546,24574,2
var_6,9926,24310,2
var_6,7121,25036,0
var_6,3827,12149,1
var_6,9237,28849,2
var_6,3575,19909,2
var_6,3650,17073,0
var_6,7947,25179,0
var_6,596,11907,1
var_6,7079,12334,0
var_6,4209,12474,0
var_6,1228,19009,2
var_6,6302,29604,1
var_6,6253,20470,0
var_6,3243,19924,1
var_6,2044,23170,1
var_6,5323,29684,1
var_6,5250,10252,2
var_6,5616,21661,1
var_6,6040,15603,1
var_6,4837,15727,0
var_6,7882,26897,0
var_6,7979,27291,2
var_6,4396,28621,2
var_6,1978,18202,2
var_6,9963,22960,0
var_6,2884,27764,0
var_6,2394,28264,2
var_6,7965,11950,2
var_6,1970,19683,2
var_6,6799,13932,2
var_6,7952,16161,0
var_6,1325,22961,2
var_6,9044,23360,2
var_6,115,22848,2
var_6,2528,21187,1
var_6,2879,26976,0
var_6,3394,26458,1
var_6,554,16741,0
var_6,4664,26686,0
var_6,9682,10658,1
var_6,8443,26994,2
var_6,352,12057,1
var_6,5962,17521,0
var_6,3547,19180,0
var_6,818,17463,1
var_6,1500,10145,1
var_6,6756,23764,2
var_6,3481,18303,2
var_6,2081,16175,1
var_6,50,15004,1
var_6,2017,15564,1
var_6,8428,14639,1
var_6,25,18981,2
var_6,6226,27510,2
var_6,4578,16706,1
var_6,4400,12882,0
var_6,6293,29655,0
var_6,5205,25250,1
var_6,2672,10439,2
var_6,3578,21522,1
var_6,1891,29510,1
var_6,1628,12850,2
var_6,2607,13246,1
var_6,8852,23065,1
var_6,4796,21289,0
var_6,8690,22136,0
var_6,4549,19688,2
var_6,1857,28362,2
var_6,3130,24599,0
var_6,8500,17896,0
var_6,9237,15074,2
var_6,5826,11706,0
var_6,6609,19282,1
var_6,8707,10097,1
var_6,844,16966,1
var_6,589,10203,2
var_6,7864,16566,2
var_6,5637,19774,2
var_6,3700,16028,2
var_6,9800,21074,1
var_6,4005,10701,1
var_6,8545,10818,2
var_6,2345,15870,0
var_6,6416,24826,1
var_6,5556,12419,1
var_6,5267,14637,2
var_6,9113,26890,1
var_6,2039,23012,1
var_6,8709,12040,0
var_6,5583,14125,0
var_6,1890,12726,1
var_6,1478,29250,2
var_6,9073,17862,0
var_6,3586,16903,0
var_6,4457,27251,2
var_6,1016,15636,2
var_6,2121,29766,1
var_6,4656,15163,2
var_6,1573,22524,0
var_6,4107,22259,0
var_6,2868,22962,0
var_6,6934,21220,0
var_6,5067,21591,2
var_6,1749,21712,2
var_6,1931,20518,2
var_6,7992,27556,2
var_6,9127,19011,2
var_6,3469,21457,1
var_6,1486,18468,1
var_6,5337,18372,2
var_6,1073,23907,1
var_6,6827,18909,2
var_6,4933,25608,2
var_6,7481,15641,1
var_6,6730,14306,0
var_6,8868,29582,2
var_6,7987,16419,0
var_6,7228,25214,0
var_6,1489,11589,1
var_6,6344,17438,1
var_6,8537,15354,1
var_6,6925,26810,2
var_6,2225,22820,1
var_6,4349,11627,2
var_6,2267,13200,0
var_6,425,12453,2
var_6,837,23675,1
var_6,1805,11887,1
var_6,3853,17992,0
var_6,6261,19644,0
var_6,2065,20919,2
var_6,9913,27129,0
var_6,2625,14083,0
var_6,1117,22732,0
var_6,2522,20124,1
var_6,7856,13593,2
var_6,1877,27077,0
var_6,7462,11853,0
var_6,1371,20211,2
var_6,5407,21072,1
var_6,4747,15575,1
var_6,667,15052,0
var_6,892,18157,1
var_6,9394,19953,2
var_6,2928,19927,0
var_6,6364,17596,0
var_6,8946,15157,1
var_6,3492,16791,1
var_6,4984,22180,0
var_6,3598,29890,1
var_6,5050,22115,0
var_6,5463,19677,1
var_6,1539,21511,0
var_6,6554,16079,2
var_6,5254,12826,2
var_6,703,21856,0
var_6,333,11483,2
var_6,8145,15194,0
var_6,3282,19066,2
var_6,4505,23277,1
var_6,4563,28408,0
var_6,9701,25370,2
var_6,2232,19784,1
var_6,8428,29353,1
var_6,8754,28056,1
var_6,8347,15625,1
var_6,8528,29650,0
var_6,2794,23340,1
var_6,4432,27523,0
var_6,7836,11255,1
var_6,5987,24950,0
var_6,2340,29805,2
var_6,301,22519,2
var_6,8576,25153,1
var_6,926,15539,0
var_6,1937,26434,1
var_6,3935,18027,1
var_6,6198,29650,2
var_6,3305,15614,1
var_6,599,15159,0
var_6,2926,11407,1
var_6,4285,14307,2
var_6,6080,22744,1
var_6,8611,21985,1
var_6,7031,15535,0
var_6,2156,27664,0
var_6,9650,26073,1
var_6,2297,16313,0
var_6,7893,11075,0
var_6,1640,25973,0
var_6,6641,11206,2
var_6,8153,12430,2
var_6,7321,20991,0
var_6,5159,14366,0
var_6,4956,17064,1
var_6,9409,16168,0
var_6,1666,13912,0
var_6,828,27542,0
var_6,7501,13922,2
var_6,3781,23455,1
var_6,3681,10050,2
var_6,2692,12113,0
var_6,4581,10690,2
var_6,4003,18592,2
var_6,6264,15230,1
var_6,496,28618,1
var_6,4809,17522,2
var_6,5803,28814,0
var_6,6291,25158,1
var_6,785,16339,0
var_6,532,13671,1
var_6,8238,20640,0
var_6,6446,19921,1
var_6,4694,23328,2
var_6,9060,10941,1
var_6,1470,29759,1
var_6,8925,22429,2
var_6,8412,17311,2
var_6,2933,18324,0
var_6,4947,23479,1
var_6,5262,26868,0
var_6,5278,10418,1
var_6,4770,23813,2
var_6,3566,23559,0
var_6,8488,18682,1
var_6,4606,17711,0
var_6,3206,18048,2
var_6,9858,23974,2
var_6,1136,25797,2
var_6,1663,29053,1
var_6,1849,11132,2
var_6,3522,24275,0
var_6,7732,28866,1
var_6,9507,19773,0
var_6,2338,11124,1
var_6,6813,26939,1
var_6,7337,10202,1
var_6,7611,26868,2
var_6,4387,24092,0
var_6,2292,27047,0
var_6,3800,19457,1
var_6,1259,18135,2
var_6,601,10491,0
var_6,6829,23719,0
var_6,2676,29699,2
var_6,7752,16530,0
var_6,8137,15067,2
var_6,8255,12829,2
var_6,6137,17197,2
var_6,4138,20129,1
var_6,5688,21339,2
var_6,3892,10427,2
var_6,5783,29898,2
var_6,4839,23897,0
var_6,2661,28422,2
var_6,5267,10649,1
var_6,3553,28418,2
var_6,9199,19531,0
var_6,4408,10321,2
var_6,8121,18594,1
var_6,8184,22996,1
var_6,6279,11809,1
var_6,4878,19797,2
var_6,4644,19110,0
var_6,6465,16121,1
var_6,4941,25669,2
var_6,8737,24269,1
var_6,8207,17132,0
var_6,5881,11665,1
var_6,9482,22620,1
var_6,1758,19107,1
var_6,3169,25769,1
var_6,3302,24656,0
var_6,3559,12059,1
var_6,4328,16505,0
var_6,9494,15911,2
var_6,577,23079,2
var_6,8628,20459,2
var_6,7781,14548,2
var_6,9084,16757,1
var_6,5469,26346,0
var_6,8181,16806,1
var_6,4400,14699,2
var_6,6722,17867,0
var_6,7049,10987,2
var_6,2434,11683,1
var_6,5753,17420,1
var_6,9757,18317,1
var_6,4547,17894,0
var_6,9146,13495,0
var_6,9774,13130,2
var_6,6098,12492,2
var_6,2541,24170,2
var_6,2999,26638,1
var_6,1243,18717,2
var_6,1322,12256,1
var_6,760,14264,1
var_6,6163,25850,0
var_6,7512,25464,2
var_6,3937,17081,1
var_6,6911,23958,1
var_6,7163,28638,2
var_6,617,22841,0
var_6,8081,25894,2
var_6,2560,18262,2
var_6,5832,11444,2
var_6,8994,18343,0
var_6,4096,17225,0
var_6,3265,29341,0
var_6,4485,15577,2
var_6,3237,23338,0
var_6,9755,23342,1
var_6,6686,28763,1
var_6,3129,14808,2
var_6,8313,26329,1
var_6,7532,26206,1
var_6,1338,15244,0
var_6,9155,11151,0
var_6,4779,28409,2
var_6,4577,18502,1
var_6,9895,11037,1
var_6,8629,25465,0
var_6,3426,11773,2
var_6,1911,19380,0
var_6,7494,15037,0
var_6,9693,22614,2
var_6,5382,24096,2
var_6,9978,14685,2
var_6,9778,26897,2
var_6,3786,14919,1
var_6,5154,22392,2
var_6,571,28581,2
var_6,7354,23023,2
var_6,5676,13866,2
var_6,7818,15050,1
var_6,78,15809,1
var_6,2343,14680,2
var_6,3178,10842,0
var_6,1743,28336,2
var_6,3164,22329,0
var_6,932,18298,2
var_6,4642,11747,2
var_6,3092,25416,1
var_6,7995,16124,1
var_6,3024,16175,0
var_6,331,17908,1
var_6,6534,21030,2
var_6,7951,15572,0
var_6,8459,16398,0
var_6,8677,13736,1
var_6,8019,20803,0
var_6,4177,26785,0
var_6,3214,18780,0
var_6,114,13506,2
var_6,9371,11601,2
var_6,7290,13561,0
var_6,166,14553,0
var_6,4108,22776,0
var_6,6386,18917,2
var_6,914,14465,1
var_6,6037,11684,2
var_6,2904,28996,0
var_6,853,23141,0
var_6,8455,15552,1
var_6,2080,24595,0
var_6,7388,12765,0
var_6,6861,18637,2
var_6,653,20655,1
var_6,6600,24834,0
var_6,2496,10454,2
var_6,3461,14929,1
var_6,7447,12773,1
var_6,6816,28573,0
var_6,5902,19677,2
var_6,5033,20937,0
var_6,3037,21852,1
var_6,337,29815,2
var_6,3265,12510,2
var_6,7611,21358,1
var_6,2201,25679,1
var_6,9917,28717,2
var_6,3736,15127,0
var_6,897,22718,0
var_6,1260,23618,2
var_6,9312,28988,2
var_6,8135,16794,0
var_6,9676,21974,0
var_6,8825,22816,1
var_6,5590,23726,1
var_6,1375,25935,1
var_6,3001,14682,0
var_6,35,15514,2
var_6,1262,15271,2
var_6,4450,10584,1
var_6,6187,16785,1
var_6,1790,28317,0
var_6,9112,27800,2
var_6,7391,17285,1
var_6,3719,20140,2
var_6,5772,10547,0
var_6,5812,24324,1
var_6,1682,10341,2
var_6,5049,29251,2
var_6,4001,13278,0
var_6,2367,25895,1
var_6,5661,27641,2
var_6,9430,11131,1
var_6,7069,13974,2
var_6,6733,22663,2
var_6,5750,13588,0
var_6,5252,12076,2
var_6,1745,14255,2
var_6,1904,13275,0
var_6,8917,23037,1
var_6,3345,11790,0
var_6,4590,12886,0
var_6,5518,11472,1
var_6,4956,23577,1
var_6,3731,28335,2
var_6,3290,22665,0
var_6,7097,13918,2
var_6,9683,18815,1
var_6,4461,20943,2
var_6,3038,10023,2
var_6,8273,26350,0
var_6,3159,14002,0
var_6,7716,16443,1
var_6,9495,19334,0
var_6,5872,16430,2
var_6,7358,24839,0
var_6,144,16797,2
var_6,8355,12502,0
var_6,4040,12138,1
var_6,2894,19503,2
var_6,8818,23643,0
var_6,3118,20116,2
var_6,6016,12081,2
var_6,131,10383,0
var_6,6727,23500,1
var_6,9050,13267,1
var_6,5635,12088,1
var_6,1522,21425,0
var_6,7676,28034,2
var_6,9944,20153,0
var_6,6358,28499,2
var_6,8735,16875,2
var_6,9647,20565,1
var_6,8836,12488,2
var_6,9715,29044,2
var_6,1008,12244,0
var_6,1161,17621,0
var_6,7219,11512,1
var_6,6589,15633,2
var_6,8250,28075,2
var_6,8838,29420,0
var_6,5747,24678,1
var_6,4070,27743,2
var_6,810,28645,0
var_6,2051,12262,0
var_6,8774,13843,1
var_6,9803,10216,1
var_6,150,15040,2
var_6,4392,14083,2
var_6,9940,19562,2
var_6,4879,24590,2
var_6,4122,28403,0
var_6,8759,24659,0
var_6,3490,17859,2
var_6,4131,15736,2
var_6,4505,28197,1
var_6,9477,27214,0
var_6,1590,23643,0
var_6,6841,16502,0
var_6,9066,13472,2
var_6,4436,12489,0
var_6,4085,23377,2
var_6,5343,13477,2
var_6,4400,26959,0
var_6,5466,27339,1
var_6,4567,27858,2
var_6,3315,20547,2
var_6,2529,26941,1
var_6,643,10839,0
var_6,7493,12656,2
var_6,8958,10186,0
var_6,2336,10621,0
var_6,7441,16841,0
var_6,6398,21289,0
var_6,4180,25834,2
var_6,2879,24195,1
var_6,8815,17372,0
var_6,9055,24150,2
var_6,3385,24271,1
var_6,1014,16062,1
var_6,5484,16406,1
var_6,3506,27245,2
var_6,6748,24702,2
var_6,2139,26632,1
var_6,5232,20086,0
var_6,5405,15510,1
var_6,2474,15499,2
var_6,8215,27514,1
var_6,1594,22813,0
var_6,8386,22465,2
var_6,8545,17267,1
var_6,4373,23605,2
var_6,3556,25082,1
var_6,2793,25173,2
var_6,1118,26012,0
var_6,4186,16582,2
var_6,8188,11640,0
var_6,4958,16068,0
var_6,6292,10614,0
var_6,2867,23595,0
var_6,797,23937,2
var_6,6280,20981,0
var_6,9178,17890,1
var_6,8092,25008,0
var_6,2882,20474,1
var_6,9410,15456,0
var_6,455,17993,1
var_6,837,21023,0
var_6,1785,21713,1
var_6,6647,21113,1
var_6,8928,10366,2
var_6,3001,20990,0
var_6,8476,24274,0
var_6,6864,28087,1
var_6,9729,17296,1
var_6,8275,13916,1
var_6,171,29818,0
var_6,4613,27183,2
var_6,4212,25568,2
var_6,6675,12729,2
var_6,3834,23782,1
var_6,9559,13494,0
var_6,3746,19567,2
var_6,5799,12472,1
var_6,4715,23774,2
var_6,324,24355,2
var_6,6286,29253,1
var_6,1767,18119,1
var_6,6586,26877,1
var_6,6300,11457,1
var_6,8867,20322,0
var_6,7485,16157,2
var_6,4160,14250,1
var_6,6832,23923,1
var_6,6747,26324,0
var_6,1707,16249,2
var_6,7430,11339,2
var_6,4733,17659,1
var_6,1812,16682,1
var_6,8450,11974,1
var_6,2274,26329,1
var_6,5151,11851,1
var_6,294,29776,0
var_6,9422,20700,2
var_6,9104,29212,1
var_6,1945,25072,1
var_6,2306,12049,1
var_6,9921,21832,1
var_6,5773,15700,0
var_6,5083,16317,2
var_6,8773,11576,2
var_6,2673,17619,1
var_6,1508,22819,0
var_6,9373,27836,1
var_6,1704,23315,0
var_6,2127,15221,2
var_6,9765,26528,2
var_6,3138,17244,2
var_6,537,28576,1
var_6,3719,27330,1
var_6,6615,13847,1
var_6,8070,24810,2
var_6,1336,15500,0
var_6,3829,24394,1
var_6,5515,13981,1
var_6,2426,14504,1
var_6,2291,23659,0
var_6,3412,24888,2
var_6,4432,19960,2
var_6,3126,29277,2
var_6,9531,16036,1
var_6,2514,24630,1
var_6,2252,29448,1
var_6,16,26516,1
var_6,6211,22881,1
var_6,566,25150,1
var_6,484,10683,2
var_6,684,26178,1
var_6,9963,21997,2
var_6,7184,21665,2
var_6,9273,26243,2
var_6,5153,20576,0
var_6,7696,14864,0
var_6,4839,20027,1
var_6,8025,19923,1
var_6,3045,28451,0
var_6,1109,14878,0
var_6,6201,14856,0
var_6,6124,27724,1
var_6,2216,11695,2
var_6,2660,10602,1
var_6,7342,15923,2
var_6,5418,21354,2
var_6,1167,21219,2
var_6,9602,25292,1
var_6,8904,11211,1
var_6,3597,28655,0
var_6,3533,15921,1
var_6,1042,20013,1
var_6,8559,11279,2
var_6,4630,13340,2
var_6,861,21996,2
var_6,6880,16167,1
var_6,2379,10822,0
var_6,3947,20275,0
var_6,9395,18266,1
var_6,2261,25122,2
var_6,880,28178,0
var_7,3734,23506,2
var_7,7534,16224,0
var_7,3362,11421,0
var_7,9669,10072,1
var_7,6770,28955,1
var_7,6387,13336,2
var_7,237,26368,0
var_7,1205,23973,1
var_7,2890,17858,2
var_7,1751,20395,0
var_7,9558,14629,0
var_7,7826,15443,1
var_7,7509,27348,2
var_7,4137,24802,0
var_7,4988,12871,2
var_7,2130,29029,1
var_7,7437,21299,1
var_7,2976,19373,2
var_7,3215,28054,1
var_7,5078,25417,2
var_7,6808,19366,0
var_7,9545,23749,0
var_7,9755,16022,0
var_7,3640,22859,1
var_7,9184,18899,0
var_7,2460,12266,1
var_7,7439,26198,1
var_7,3677,24458,0
var_7,7678,17059,0
var_7,1019,17079,2
var_7,3869,16030,2
var_7,9027,23995,0
var_7,8757,29044,1
var_7,9331,10976,0
var_7,1271,23005,0
var_7,4051,12099,2
var_7,19,27365,1
var_7,6125,14499,1
var_7,8789,24583,1
var_7,56,13065,2
var_7,7718,21163,0
var_7,7478,19590,1
var_7,6519,13328,0
var_7,2375,23293,0
var_7,9674,23400,2
var_7,4708,21402,2
var_7,3343,24304,1
var_7,6564,22045,1
var_7,7002,25882,1
var_7,7694,14071,1
var_7,5293,16581,0
var_7,6591,13182,1
var_7,4534,14889,2
var_7,9668,26486,2
var_7,4053,14285,0
var_7,225,12090,0
var_7,4862,13732,0
var_7,7273,26949,0
var_7,8014,15525,1
var_7,7615,14319,0
var_7,2792,24185,1
var_7,7277,29919,2
var_7,8347,16889,0
var_7,4860,29130,0
var_7,8004,20299,1
var_7,8979,22974,2
var_7,6510,18843,0
var_7,230,16874,2
var_7,7632,22366,0
var_7,8486,23859,0
var_7,8267,19992,1
var_7,5715,27707,2
var_7,4644,20968,1
var_7,4717,13430,2
var_7,6349,22575,2
var_7,2122,13444,1
var_7,4423,29098,1
var_7,3082,27222,2
var_7,5511,17748,0
var_7,836,10032,0
var_7,1288,12388,1
var_7,3473,14985,1
var_7,7679,19537,2
var_7,520,16793,2
var_7,6404,11785,0
var_7,2655,12903,2
var_7,1132,18381,1
var_7,3940,14602,2
var_7,7838,18986,0
var_7,9041,28485,1
var_7,3955,17449,1
var_7,1155,11396,2
var_7,8212,21222,2
var_7,6118,25626,1
var_7,8132,26595,2
var_7,8630,28157,0
var_7,5092,18135,2
var_7,4714,12446,2
var_7,2638,10449,0
var_7,1811,18907,1
var_7,9743,15618,0
var_7,6139,20243,2
var_7,3322,12702,0
var_7,936,16497,1
var_7,4450,16681,0
var_7,1958,10052,1
var_7,5761,16704,1
var_7,7129,26967,2
var_7,2532,17808,0
var_7,5685,21221,2
var_7,1979,17415,0
var_7,9323,13528,0
var_7,1960,16621,0
var_7,4323,28806,1
var_7,6159,22713,1
var_7,4318,24393,0
var_7,9717,24129,1
var_7,937,16051,1
var_7,3099,25961,2
var_7,4481,21540,2
var_7,613,22271,2
var_7,4491,19960,2
var_7,4210,12919,2
var_7,4651,12747,0
var_7,361,21703,2
var_7,7899,12365,2
var_7,7878,26780,0
var_7,9068,20619,1
var_7,6619,28744,0
var_7,3368,20004,1
var_7,1840,20930,1
var_7,2190,23103,0
var_7,8244,19351,1
var_7,4442,20344,2
var_7,1906,21847,1
var_7,667,26212,1
var_7,5351,17075,2
var_7,4488,20045,0
var_7,8235,27997,0
var_7,2827,24729,0
var_7,6799,13533,2
var_7,4094,18935,0
var_7,6977,17149,0
var_7,8730,22431,0
var_7,3879,26582,2
var_7,5827,10032,2
var_7,8568,21148,0
var_7,18,12279,1
var_7,8171,24340,0
var_7,3285,17314,1
var_7,8793,29349,0
var_7,1994,20764,1
var_7,6965,16515,0
var_7,2012,14561,0
var_7,184,17984,1
var_7,6155,12442,0
var_7,8240,27098,0
var_7,6616,28519,2
var_7,3604,19655,0
var_7,8066,11391,0
var_7,7625,17981,2
var_7,7781,11839,1
var_7,1009,16836,1
var_7,843,16680,0
var_7,3674,19961,1
var_7,2731,12040,1
var_7,3395,24233,1
var_7,5313,14008,2
var_7,7977,20746,2
var_7,7293,22500,0
var_7,1642,26126,0
var_7,7148,28298,0
var_7,8006,26573,0
var_7,1496,24112,2
var_7,6361,27664,1
var_7,8726,20015,0
var_7,716,17771,0
var_7,6359,16009,2
var_7,6493,19599,0
var_7,7678,10313,2
var_7,3359,11727,1
var_7,3420,18375,1
var_7,3258,29378,1
var_7,3595,11712,2
var_7,9544,10233,2
var_7,7546,15065,0
var_7,2429,16777,0
var_7,8372,27830,2
var_7,8994,19226,0
var_7,5793,27576,2
var_7,8984,19557,0
var_7,635,26575,0
var_7,9603,19794,2
var_7,4741,20793,0
var_7,8605,26894,1
var_7,3712,16052,0
var_7,2508,24747,1
var_7,1938,24894,1
var_7,692,28516,0
var_7,8730,17748,0
var_7,995,15392,0
var_7,1720,16041,0
var_7,4300,19525,1
var_7,9656,26622,1
var_7,4010,23218,0
var_7,555,17085,1
var_7,1436,27147,0
var_7,2665,17156,0
var_7,1986,19241,0
var_7,2449,21994,0
var_7,3275,22687,1
var_7,4142,22536,0
var_7,8206,27747,2
var_7,7735,16139,1
var_7,6541,22088,2
var_7,5644,21420,2
var_7,2018,26063,1
var_7,703,10492,2
var_7,1772,25571,1
var_7,2514,28833,0
var_7,2260,17151,1
var_7,1308,18721,1
var_7,8427,17738,2
var_7,6370,20041,2
var_7,2053,15471,1
var_7,9992,23709,0
var_7,3873,23877,0
var_7,1482,13586,2
var_7,7612,19745,2
var_7,9322,24496,1
var_7,9859,23303,0
var_7,3411,17034,0
var_7,3402,24618,1
var_7,2382,14705,2
var_7,9846,25940,0
var_7,7378,20165,2
var_7,6289,27041,0
var_7,9737,29361,0
var_7,6581,23704,0
var_7,4071,12612,1
var_7,4151,25367,1
var_7,6714,17900,1
var_7,6544,10155,2
var_7,1344,22058,2
var_7,7107,22154,2
var_7,7224,26416,2
var_7,7687,25944,2
var_7,3399,16232,1
var_7,9114,21751,2
var_7,1170,28771,0
var_7,9053,14649,1
var_7,6023,25374,2
var_7,1285,19920,1
var_7,4381,16867,0
var_7,1070,29946,1
var_7,9889,22145,0
var_7,7083,25161,1
var_7,1262,21415,2
var_7,9478,26864,0
var_7,552,11679,2
var_7,9324,16881,1
var_7,3929,14715,0
var_7,6193,21281,1
var_7,9837,19202,0
var_7,585,10357,2
var_7,5318,22777,2
var_7,5781,11598,2
var_7,2816,27009,1
var_7,1015,27854,2
var_7,1735,15104,2
var_7,6976,18477,1
var_7,6406,27456,2
var_7,7528,28795,0
var_7,5513,15603,2
var_7,7206,15908,0
var_7,4442,22822,0
var_7,1419,10400,1
var_7,6428,11382,1
var_7,2302,21540,2
var_7,7345,12162,2
var_7,357,17714,1
var_7,2517,28380,2
var_7,6889,29489,2
var_7,1076,28271,1
var_7,3957,21221,0
var_7,5004,22540,1
var_7,9167,17477,0
var_7,6551,16541,1
var_7,5383,17852,2
var_7,4584,14269,2
var_7,548,13068,1
var_7,1140,29214,0
var_7,9623,18064,1
var_7,6476,27766,2
var_7,9616,10058,0
var_7,350,25643,2
var_7,316,21177,1
var_7,1928,29530,0
var_7,1205,20371,0
var_7,1753,22557,2
var_7,4032,25826,2
var_7,3071,15679,2
var_7,6887,16575,1
var_7,6988,17236,1
var_7,3231,27099,1
var_7,566,15252,1
var_7,5446,27712,0
var_7,7099,28135,0
var_7,4327,16435,0
var_7,6087,29187,1
var_7,9547,18618,1
